POA_NAME21,SAL_NAME21
2099,Wheeler Heights
2100,Allambie Heights
2100,Beacon Hill
2100,Brookvale
2100,Cromer (NSW)
2100,Curl Curl
2100,Dee Why
2100,Frenchs Forest
2100,Freshwater (NSW)
2100,Killarney Heights
2100,Manly (NSW)
2100,Manly Vale
2100,Narraweena
2100,North Balgowlah
2100,North Curl Curl
2100,North Manly
2100,Oxford Falls
2100,Queenscliff (NSW)
2100,Seaforth (NSW)
2101,Bayview (NSW)
2101,Belrose
2101,Collaroy (NSW)
2101,Collaroy Plateau
2101,Cromer (NSW)
2101,Elanora Heights
2101,Ingleside
2101,Ku-ring-gai Chase
2101,Narrabeen
2101,North Narrabeen
2101,Oxford Falls
2101,Terrey Hills
2101,Warriewood
2101,Wheeler Heights
2102,Bayview (NSW)
2102,Ingleside
2102,Mona Vale
2102,North Narrabeen
2102,Warriewood
2103,Bayview (NSW)
2103,Mona Vale
2103,Newport (NSW)
2103,Warriewood
2104,Bayview (NSW)
2104,Church Point
2104,Ingleside
2104,Ku-ring-gai Chase
2104,Mona Vale
2104,Warriewood
2105,Bayview (NSW)
2105,Church Point
2105,Elvina Bay
2105,Ku-ring-gai Chase
2105,Lovett Bay
2105,Morning Bay
2105,Scotland Island
2106,Bilgola Beach
2106,Bilgola Plateau
2106,Clareville
2106,Mona Vale
2106,Newport (NSW)
2107,Avalon Beach
2107,Bilgola Beach
2107,Bilgola Plateau
2107,Clareville
2107,Newport (NSW)
2107,Palm Beach (NSW)
2107,Whale Beach
2108,Avalon Beach
2108,Coasters Retreat
2108,Great Mackerel Beach
2108,Ku-ring-gai Chase
2108,Palm Beach (NSW)
2108,Whale Beach
2110,East Ryde
2110,Gladesville
2110,Hunters Hill
2110,Huntleys Cove
2110,Woolwich
2111,East Ryde
2111,Gladesville
2111,Henley
2111,Hunters Hill
2111,Huntleys Cove
2111,Huntleys Point
2111,Putney
2111,Ryde
2111,Tennyson Point
2112,Denistone
2112,Denistone East
2112,East Ryde
2112,Eastwood (NSW)
2112,Gladesville
2112,Marsfield
2112,Meadowbank (NSW)
2112,North Ryde
2112,Putney
2112,Ryde
2112,Tennyson Point
2112,West Ryde
2113,Chatswood West
2113,East Ryde
2113,Gladesville
2113,Hunters Hill
2113,Killara (NSW)
2113,Lane Cove North
2113,Lindfield
2113,Macquarie Park
2113,Marsfield
2113,North Ryde
2113,Ryde
2113,South Turramurra
2113,West Pymble
2114,Denistone
2114,Denistone East
2114,Denistone West
2114,Eastwood (NSW)
2114,Ermington
2114,Meadowbank (NSW)
2114,Melrose Park (NSW)
2114,Ryde
2114,West Ryde
2115,Dundas (NSW)
2115,Dundas Valley
2115,Eastwood (NSW)
2115,Ermington
2115,Melrose Park (NSW)
2115,Rydalmere
2115,Silverwater (Parramatta - NSW)
2115,West Ryde
2116,Camellia
2116,Dundas (NSW)
2116,Ermington
2116,Parramatta
2116,Rosehill (NSW)
2116,Rydalmere
2116,Silverwater (Parramatta - NSW)
2117,Carlingford
2117,Dundas (NSW)
2117,Dundas Valley
2117,Eastwood (NSW)
2117,Ermington
2117,North Parramatta
2117,Oatlands (NSW)
2117,Parramatta
2117,Rydalmere
2117,Telopea
2118,Beecroft
2118,Carlingford
2118,Dundas Valley
2118,Eastwood (NSW)
2118,Epping (NSW)
2118,North Parramatta
2118,North Rocks
2118,Oatlands (NSW)
2118,Telopea
2118,West Pennant Hills
2119,Beecroft
2119,Carlingford
2119,Cheltenham (NSW)
2119,Epping (NSW)
2119,North Epping
2119,Pennant Hills
2119,West Pennant Hills
2120,Beecroft
2120,Cheltenham (NSW)
2120,Cherrybrook
2120,Dural (Hornsby - NSW)
2120,Hornsby
2120,Normanhurst
2120,North Epping
2120,Pennant Hills
2120,South Turramurra
2120,Thornleigh
2120,Wahroonga
2120,West Pennant Hills
2120,Westleigh
2121,Beecroft
2121,Carlingford
2121,Cheltenham (NSW)
2121,Eastwood (NSW)
2121,Epping (NSW)
2121,Marsfield
2121,North Epping
2121,Pennant Hills
2121,South Turramurra
2122,Carlingford
2122,Denistone
2122,Denistone East
2122,Denistone West
2122,Dundas Valley
2122,Eastwood (NSW)
2122,Epping (NSW)
2122,Ermington
2122,Macquarie Park
2122,Marsfield
2122,North Epping
2122,North Ryde
2122,Ryde
2122,South Turramurra
2122,West Ryde
2125,Baulkham Hills
2125,Beecroft
2125,Carlingford
2125,Castle Hill (NSW)
2125,Cherrybrook
2125,North Rocks
2125,Pennant Hills
2125,West Pennant Hills
2126,Castle Hill (NSW)
2126,Cherrybrook
2126,Dural (Hornsby - NSW)
2126,Pennant Hills
2126,West Pennant Hills
2126,Westleigh
2127,Concord West
2127,Homebush (NSW)
2127,Homebush West
2127,Liberty Grove
2127,Lidcombe
2127,Newington (NSW)
2127,Silverwater (Parramatta - NSW)
2127,Sydney Olympic Park
2127,Wentworth Point
2128,Auburn (NSW)
2128,Lidcombe
2128,Newington (NSW)
2128,Rosehill (NSW)
2128,Rydalmere
2128,Silverwater (Parramatta - NSW)
2128,Sydney Olympic Park
2130,Ashfield (NSW)
2130,Dulwich Hill
2130,Haberfield
2130,Leichhardt (NSW)
2130,Lewisham (NSW)
2130,Summer Hill (Inner West - NSW)
2131,Ashbury
2131,Ashfield (NSW)
2131,Croydon (NSW)
2131,Croydon Park (NSW)
2131,Dulwich Hill
2131,Five Dock
2131,Haberfield
2131,Hurlstone Park
2131,Summer Hill (Inner West - NSW)
2132,Ashfield (NSW)
2132,Burwood (NSW)
2132,Burwood Heights
2132,Croydon (NSW)
2132,Croydon Park (NSW)
2132,Five Dock
2132,Haberfield
2133,Ashbury
2133,Ashfield (NSW)
2133,Belfield
2133,Burwood Heights
2133,Campsie
2133,Croydon (NSW)
2133,Croydon Park (NSW)
2133,Enfield (NSW)
2133,Strathfield South
2134,Burwood (NSW)
2134,Burwood Heights
2134,Concord
2134,Croydon (NSW)
2134,Enfield (NSW)
2134,Five Dock
2134,Strathfield (NSW)
2135,Burwood (NSW)
2135,Concord
2135,Enfield (NSW)
2135,Greenacre
2135,Homebush (NSW)
2135,Homebush West
2135,North Strathfield
2135,Rookwood (NSW)
2135,Strathfield (NSW)
2135,Strathfield South
2136,Belfield
2136,Burwood (NSW)
2136,Burwood Heights
2136,Croydon (NSW)
2136,Croydon Park (NSW)
2136,Enfield (NSW)
2136,Greenacre
2136,Strathfield (NSW)
2136,Strathfield South
2137,Breakfast Point
2137,Burwood (NSW)
2137,Cabarita (NSW)
2137,Canada Bay
2137,Concord
2137,Concord West
2137,Five Dock
2137,Homebush (NSW)
2137,Mortlake (NSW)
2137,North Strathfield
2137,Strathfield (NSW)
2138,Concord
2138,Concord West
2138,Homebush (NSW)
2138,Liberty Grove
2138,North Strathfield
2138,Rhodes
2138,Sydney Olympic Park
2140,Concord West
2140,Homebush (NSW)
2140,Homebush West
2140,Lidcombe
2140,North Strathfield
2140,Rookwood (NSW)
2140,Strathfield (NSW)
2140,Sydney Olympic Park
2141,Auburn (NSW)
2141,Berala
2141,Chullora
2141,Greenacre
2141,Homebush West
2141,Lidcombe
2141,Newington (NSW)
2141,Potts Hill
2141,Regents Park (NSW)
2141,Rookwood (NSW)
2141,Silverwater (Parramatta - NSW)
2141,Strathfield (NSW)
2141,Sydney Olympic Park
2142,Auburn (NSW)
2142,Camellia
2142,Chester Hill
2142,Clyde (NSW)
2142,Granville (NSW)
2142,Guildford (NSW)
2142,Harris Park
2142,Holroyd
2142,Merrylands
2142,Parramatta
2142,Rosehill (NSW)
2142,Rydalmere
2142,Silverwater (Parramatta - NSW)
2142,South Granville
2143,Auburn (NSW)
2143,Berala
2143,Birrong
2143,Chullora
2143,Lidcombe
2143,Potts Hill
2143,Regents Park (NSW)
2143,Sefton
2143,Yagoona
2144,Auburn (NSW)
2144,Berala
2144,Chester Hill
2144,Clyde (NSW)
2144,Granville (NSW)
2144,Lidcombe
2144,Regents Park (NSW)
2144,Rosehill (NSW)
2144,Sefton
2144,Silverwater (Parramatta - NSW)
2144,South Granville
2145,Blacktown
2145,Constitution Hill
2145,Girraween (NSW)
2145,Greystanes
2145,Mays Hill
2145,Merrylands
2145,Merrylands West
2145,North Parramatta
2145,Northmead
2145,Old Toongabbie
2145,Parramatta
2145,Pemulwuy
2145,Pendle Hill
2145,Prospect (NSW)
2145,Smithfield (NSW)
2145,South Wentworthville
2145,Toongabbie (NSW)
2145,Wentworthville
2145,Westmead
2145,Wetherill Park
2145,Woodpark
2146,Constitution Hill
2146,Girraween (NSW)
2146,Greystanes
2146,Northmead
2146,Old Toongabbie
2146,Pendle Hill
2146,Prospect (NSW)
2146,Seven Hills (NSW)
2146,Toongabbie (NSW)
2146,Wentworthville
2146,Winston Hills
2147,Baulkham Hills
2147,Bella Vista
2147,Blacktown
2147,Glenwood (NSW)
2147,Kings Langley
2147,Kings Park (NSW)
2147,Lalor Park
2147,Old Toongabbie
2147,Prospect (NSW)
2147,Seven Hills (NSW)
2147,Toongabbie (NSW)
2147,Winston Hills
2148,Acacia Gardens
2148,Arndell Park
2148,Blacktown
2148,Bungarribee
2148,Doonside
2148,Eastern Creek
2148,Glenwood (NSW)
2148,Greystanes
2148,Horsley Park
2148,Huntingwood
2148,Kings Langley
2148,Kings Park (NSW)
2148,Lalor Park
2148,Marayong
2148,Pemulwuy
2148,Prospect (NSW)
2148,Quakers Hill
2148,Seven Hills (NSW)
2148,Toongabbie (NSW)
2148,Wetherill Park
2148,Woodcroft (NSW)
2150,Camellia
2150,Dundas (NSW)
2150,Granville (NSW)
2150,Harris Park
2150,Mays Hill
2150,Merrylands
2150,North Parramatta
2150,Oatlands (NSW)
2150,Parramatta
2150,Rosehill (NSW)
2150,Rydalmere
2150,Westmead
2151,Baulkham Hills
2151,Carlingford
2151,North Parramatta
2151,North Rocks
2151,Northmead
2151,Oatlands (NSW)
2151,Parramatta
2151,West Pennant Hills
2151,Westmead
2152,Baulkham Hills
2152,Constitution Hill
2152,North Parramatta
2152,North Rocks
2152,Northmead
2152,Old Toongabbie
2152,Wentworthville
2152,Westmead
2152,Winston Hills
2153,Baulkham Hills
2153,Bella Vista
2153,Castle Hill (NSW)
2153,Glenwood (NSW)
2153,Kellyville
2153,Kings Langley
2153,North Rocks
2153,Northmead
2153,Norwest
2153,Old Toongabbie
2153,Seven Hills (NSW)
2153,Toongabbie (NSW)
2153,West Pennant Hills
2153,Winston Hills
2154,Baulkham Hills
2154,Castle Hill (NSW)
2154,Cherrybrook
2154,Dural (Hornsby - NSW)
2154,Glenhaven
2154,Kellyville
2154,Norwest
2154,West Pennant Hills
2155,Annangrove
2155,Beaumont Hills
2155,Bella Vista
2155,Box Hill (NSW)
2155,Castle Hill (NSW)
2155,Glenhaven
2155,Glenwood (NSW)
2155,Grantham Farm
2155,Kellyville
2155,Kellyville Ridge
2155,Kenthurst
2155,Nelson (The Hills Shire - NSW)
2155,North Kellyville
2155,Norwest
2155,Riverstone
2155,Rouse Hill
2155,Stanhope Gardens
2155,Tallawong
2155,The Ponds
2156,Annangrove
2156,Castle Hill (NSW)
2156,Dural (Hornsby - NSW)
2156,Glenhaven
2156,Glenorie
2156,Kellyville
2156,Kenthurst
2156,Maraylya
2156,Middle Dural
2156,Nelson (The Hills Shire - NSW)
2156,North Kellyville
2156,Rouse Hill
2157,Arcadia (NSW)
2157,Berowra Waters
2157,Canoelands
2157,Cattai
2157,Fiddletown
2157,Forest Glen (NSW)
2157,Galston
2157,Glenorie
2157,Kenthurst
2157,Laughtondale
2157,Maraylya
2157,Maroota
2157,Middle Dural
2157,Singletons Mill
2157,South Maroota
2158,Castle Hill (NSW)
2158,Cherrybrook
2158,Dural (Hornsby - NSW)
2158,Galston
2158,Glenhaven
2158,Glenorie
2158,Hornsby
2158,Hornsby Heights
2158,Kenthurst
2158,Middle Dural
2158,Westleigh
2159,Arcadia (NSW)
2159,Berowra Heights
2159,Berowra Waters
2159,Berrilee
2159,Canoelands
2159,Dural (Hornsby - NSW)
2159,Fiddletown
2159,Forest Glen (NSW)
2159,Galston
2159,Glenorie
2159,Hornsby Heights
2159,Middle Dural
2159,Mount Kuring-Gai
2160,Granville (NSW)
2160,Greystanes
2160,Guildford (NSW)
2160,Guildford West
2160,Holroyd
2160,Mays Hill
2160,Merrylands
2160,Merrylands West
2160,Parramatta
2160,Smithfield (NSW)
2160,South Granville
2160,South Wentworthville
2160,Westmead
2160,Woodpark
2161,Chester Hill
2161,Fairfield (NSW)
2161,Fairfield East
2161,Guildford (NSW)
2161,Guildford West
2161,Merrylands
2161,Merrylands West
2161,Old Guildford
2161,Smithfield (NSW)
2161,South Granville
2161,Woodpark
2161,Yennora
2162,Auburn (NSW)
2162,Bass Hill
2162,Birrong
2162,Chester Hill
2162,Fairfield East
2162,Guildford (NSW)
2162,Old Guildford
2162,Regents Park (NSW)
2162,Sefton
2162,South Granville
2162,Villawood
2162,Yagoona
2163,Bass Hill
2163,Canley Vale
2163,Carramar (NSW)
2163,Chester Hill
2163,Fairfield (NSW)
2163,Fairfield East
2163,Georges Hall
2163,Lansdowne (Canterbury-Bankstown - NSW)
2163,Lansvale
2163,Villawood
2164,Abbotsbury
2164,Bossley Park
2164,Fairfield (NSW)
2164,Fairfield Heights
2164,Fairfield West
2164,Greystanes
2164,Guildford West
2164,Horsley Park
2164,Merrylands West
2164,Pemulwuy
2164,Prairiewood
2164,Smithfield (NSW)
2164,Wetherill Park
2164,Woodpark
2164,Yennora
2165,Canley Heights
2165,Canley Vale
2165,Carramar (NSW)
2165,Chester Hill
2165,Fairfield (NSW)
2165,Fairfield East
2165,Fairfield Heights
2165,Fairfield West
2165,Old Guildford
2165,Prairiewood
2165,Smithfield (NSW)
2165,Villawood
2165,Wakeley
2165,Yennora
2166,Bonnyrigg
2166,Cabramatta
2166,Cabramatta West
2166,Canley Heights
2166,Canley Vale
2166,Carramar (NSW)
2166,Chipping Norton
2166,Fairfield (NSW)
2166,Fairfield West
2166,Georges Hall
2166,Lansdowne (Canterbury-Bankstown - NSW)
2166,Lansvale
2166,Liverpool
2166,Mount Pritchard
2166,St Johns Park
2166,Wakeley
2166,Warwick Farm
2167,Bardia
2167,Casula
2167,Edmondson Park
2167,Glenfield (NSW)
2167,Holsworthy
2167,Macquarie Fields
2167,Macquarie Links
2167,Moorebank
2168,Ashcroft
2168,Bonnyrigg
2168,Bonnyrigg Heights
2168,Busby
2168,Cartwright
2168,Cecil Hills
2168,Elizabeth Hills
2168,Green Valley (NSW)
2168,Heckenberg
2168,Hinchinbrook (NSW)
2168,Hoxton Park
2168,Len Waters Estate
2168,Liverpool
2168,Lurnea
2168,Middleton Grange
2168,Miller
2168,Mount Pritchard
2168,Prestons
2168,Sadleir
2168,West Hoxton
2170,Ashcroft
2170,Bankstown Aerodrome
2170,Bardia
2170,Bonnyrigg
2170,Cabramatta
2170,Cabramatta West
2170,Carnes Hill
2170,Cartwright
2170,Casula
2170,Chipping Norton
2170,Edmondson Park
2170,Georges Hall
2170,Glenfield (NSW)
2170,Hammondville
2170,Heckenberg
2170,Holsworthy
2170,Horningsea Park
2170,Hoxton Park
2170,Lansvale
2170,Liverpool
2170,Lurnea
2170,Miller
2170,Milperra
2170,Moorebank
2170,Mount Pritchard
2170,Prestons
2170,Voyager Point
2170,Warwick Farm
2170,Wattle Grove (NSW)
2171,Abbotsbury
2171,Austral
2171,Bonnyrigg Heights
2171,Carnes Hill
2171,Cartwright
2171,Cecil Hills
2171,Cecil Park
2171,Edmondson Park
2171,Elizabeth Hills
2171,Green Valley (NSW)
2171,Hinchinbrook (NSW)
2171,Horningsea Park
2171,Hoxton Park
2171,Len Waters Estate
2171,Leppington
2171,Middleton Grange
2171,Miller
2171,Prestons
2171,West Hoxton
2172,East Hills
2172,Hammondville
2172,Holsworthy
2172,Menai
2172,Milperra
2172,Panania
2172,Picnic Point
2172,Pleasure Point
2172,Sandy Point (NSW)
2172,Voyager Point
2173,Airds
2173,Appin (NSW)
2173,Darkes Forest
2173,Engadine
2173,Glenfield (NSW)
2173,Hammondville
2173,Heathcote (NSW)
2173,Holsworthy
2173,Ingleburn
2173,Kentlyn
2173,Long Point (Campbelltown - NSW)
2173,Lucas Heights
2173,Macquarie Fields
2173,Menai
2173,Minto Heights
2173,Moorebank
2173,Pleasure Point
2173,St Helens Park
2173,Voyager Point
2173,Waterfall
2173,Wattle Grove (NSW)
2173,Wedderburn (NSW)
2173,Woronora Dam
2174,Bardia
2174,Casula
2174,Denham Court
2174,Edmondson Park
2174,Glenfield (NSW)
2174,Horningsea Park
2174,Prestons
2175,Abbotsbury
2175,Cecil Park
2175,Eastern Creek
2175,Erskine Park
2175,Horsley Park
2175,Kemps Creek
2175,Mount Vernon
2175,Pemulwuy
2175,Wetherill Park
2176,Abbotsbury
2176,Bonnyrigg
2176,Bonnyrigg Heights
2176,Bossley Park
2176,Cabramatta West
2176,Canley Heights
2176,Cecil Hills
2176,Cecil Park
2176,Edensor Park
2176,Fairfield West
2176,Greenfield Park
2176,Horsley Park
2176,Prairiewood
2176,Smithfield (NSW)
2176,St Johns Park
2176,Wakeley
2176,Wetherill Park
2177,Abbotsbury
2177,Bonnyrigg
2177,Bonnyrigg Heights
2177,Cabramatta West
2177,Cecil Hills
2177,Edensor Park
2177,Green Valley (NSW)
2177,Greenfield Park
2177,Heckenberg
2177,Mount Pritchard
2177,St Johns Park
2178,Abbotsbury
2178,Austral
2178,Badgerys Creek
2178,Bringelly
2178,Cecil Hills
2178,Cecil Park
2178,Eastern Creek
2178,Elizabeth Hills
2178,Erskine Park
2178,Horsley Park
2178,Kemps Creek
2178,Luddenham
2178,Middleton Grange
2178,Mount Vernon
2178,Orchard Hills
2178,Rossmore (NSW)
2178,West Hoxton
2179,Austral
2179,Catherine Field
2179,Cecil Park
2179,Denham Court
2179,Edmondson Park
2179,Gledswood Hills
2179,Horningsea Park
2179,Kemps Creek
2179,Leppington
2179,Rossmore (NSW)
2179,Varroville
2179,West Hoxton
2190,Bankstown
2190,Belfield
2190,Belmore
2190,Chullora
2190,Greenacre
2190,Lakemba
2190,Lidcombe
2190,Mount Lewis
2190,Potts Hill
2190,Punchbowl (Canterbury-Bankstown - NSW)
2190,Regents Park (NSW)
2190,Rookwood (NSW)
2190,Strathfield (NSW)
2190,Strathfield South
2190,Yagoona
2191,Belfield
2191,Belmore
2191,Campsie
2191,Croydon Park (NSW)
2191,Greenacre
2191,Strathfield South
2192,Belfield
2192,Belmore
2192,Campsie
2192,Clemton Park
2192,Greenacre
2192,Kingsgrove
2192,Lakemba
2192,Roselands
2193,Ashbury
2193,Ashfield (NSW)
2193,Campsie
2193,Canterbury (NSW)
2193,Croydon Park (NSW)
2193,Dulwich Hill
2193,Earlwood
2193,Hurlstone Park
2194,Ashbury
2194,Belfield
2194,Belmore
2194,Campsie
2194,Canterbury (NSW)
2194,Clemton Park
2194,Croydon Park (NSW)
2194,Earlwood
2195,Belmore
2195,Greenacre
2195,Lakemba
2195,Punchbowl (Canterbury-Bankstown - NSW)
2195,Roselands
2195,Wiley Park
2196,Bankstown
2196,Belmore
2196,Beverly Hills
2196,Greenacre
2196,Kingsgrove
2196,Lakemba
2196,Mount Lewis
2196,Narwee
2196,Padstow
2196,Punchbowl (Canterbury-Bankstown - NSW)
2196,Riverwood
2196,Roselands
2196,Wiley Park
2197,Bass Hill
2197,Chester Hill
2197,Georges Hall
2197,Lansdowne (Canterbury-Bankstown - NSW)
2197,Sefton
2197,Villawood
2197,Yagoona
2198,Bankstown Aerodrome
2198,Bass Hill
2198,Chipping Norton
2198,Condell Park
2198,Georges Hall
2198,Lansdowne (Canterbury-Bankstown - NSW)
2198,Lansvale
2198,Yagoona
2199,Bankstown
2199,Bass Hill
2199,Birrong
2199,Chullora
2199,Condell Park
2199,Georges Hall
2199,Greenacre
2199,Potts Hill
2199,Sefton
2199,Yagoona
2200,Bankstown
2200,Bankstown Aerodrome
2200,Chipping Norton
2200,Condell Park
2200,Georges Hall
2200,Greenacre
2200,Milperra
2200,Mount Lewis
2200,Padstow
2200,Punchbowl (Canterbury-Bankstown - NSW)
2200,Revesby
2200,Yagoona
2203,Ashfield (NSW)
2203,Dulwich Hill
2203,Earlwood
2203,Hurlstone Park
2203,Lewisham (NSW)
2203,Marrickville
2203,Petersham
2203,Summer Hill (Inner West - NSW)
2204,Dulwich Hill
2204,Earlwood
2204,Enmore (Inner West - NSW)
2204,Marrickville
2204,Newtown (NSW)
2204,Petersham
2204,St Peters (NSW)
2204,Stanmore (NSW)
2204,Sydenham (NSW)
2204,Tempe
2204,Wolli Creek
2205,Arncliffe
2205,Banksia
2205,Bardwell Park
2205,Bardwell Valley
2205,Earlwood
2205,Kyeemagh
2205,Marrickville
2205,Mascot
2205,Rockdale
2205,Tempe
2205,Turrella
2205,Wolli Creek
2206,Bardwell Park
2206,Belmore
2206,Bexley North
2206,Campsie
2206,Canterbury (NSW)
2206,Clemton Park
2206,Dulwich Hill
2206,Earlwood
2206,Hurlstone Park
2206,Kingsgrove
2206,Marrickville
2206,Turrella
2206,Wolli Creek
2207,Arncliffe
2207,Bardwell Park
2207,Bardwell Valley
2207,Bexley
2207,Bexley North
2207,Carlton (NSW)
2207,Earlwood
2207,Hurstville
2207,Kingsgrove
2207,Kogarah
2207,Rockdale
2207,Turrella
2208,Belmore
2208,Beverly Hills
2208,Bexley
2208,Bexley North
2208,Clemton Park
2208,Earlwood
2208,Hurstville
2208,Kingsgrove
2208,Roselands
2209,Beverly Hills
2209,Hurstville
2209,Kingsgrove
2209,Narwee
2209,Peakhurst
2209,Penshurst (NSW)
2209,Riverwood
2209,Roselands
2210,Beverly Hills
2210,Lugarno
2210,Mortdale
2210,Narwee
2210,Padstow
2210,Peakhurst
2210,Peakhurst Heights
2210,Penshurst (NSW)
2210,Punchbowl (Canterbury-Bankstown - NSW)
2210,Riverwood
2210,Roselands
2211,Bankstown
2211,Padstow
2211,Padstow Heights
2211,Punchbowl (Canterbury-Bankstown - NSW)
2211,Revesby
2211,Revesby Heights
2211,Riverwood
2212,Bankstown
2212,Bankstown Aerodrome
2212,Condell Park
2212,Milperra
2212,Padstow
2212,Padstow Heights
2212,Panania
2212,Picnic Point
2212,Revesby
2212,Revesby Heights
2213,East Hills
2213,Menai
2213,Milperra
2213,Panania
2213,Picnic Point
2213,Pleasure Point
2213,Revesby
2213,Revesby Heights
2213,Sandy Point (NSW)
2213,Voyager Point
2214,Bankstown Aerodrome
2214,Chipping Norton
2214,Hammondville
2214,Milperra
2214,Moorebank
2214,Panania
2214,Revesby
2214,Voyager Point
2216,Arncliffe
2216,Banksia
2216,Bardwell Valley
2216,Bexley
2216,Brighton-Le-Sands
2216,Kogarah
2216,Kyeemagh
2216,Mascot
2216,Monterey
2216,Rockdale
2217,Beverley Park
2217,Bexley
2217,Blakehurst
2217,Brighton-Le-Sands
2217,Carlton (NSW)
2217,Carss Park
2217,Kogarah
2217,Kogarah Bay
2217,Monterey
2217,Ramsgate
2217,Ramsgate Beach
2217,Rockdale
2217,Sans Souci
2218,Allawah
2218,Beverley Park
2218,Bexley
2218,Blakehurst
2218,Carlton (NSW)
2218,Hurstville
2218,Kogarah
2218,Kogarah Bay
2218,South Hurstville
2219,Beverley Park
2219,Dolls Point
2219,Kogarah Bay
2219,Ramsgate
2219,Ramsgate Beach
2219,Sandringham (NSW)
2219,Sans Souci
2220,Allawah
2220,Beverly Hills
2220,Bexley
2220,Carlton (NSW)
2220,Connells Point
2220,Hurstville
2220,Hurstville Grove
2220,Kingsgrove
2220,Oatley
2220,Penshurst (NSW)
2220,South Hurstville
2221,Allawah
2221,Blakehurst
2221,Carlton (NSW)
2221,Carss Park
2221,Connells Point
2221,Hurstville
2221,Hurstville Grove
2221,Kogarah Bay
2221,Kyle Bay
2221,South Hurstville
2222,Beverly Hills
2222,Hurstville
2222,Hurstville Grove
2222,Mortdale
2222,Oatley
2222,Peakhurst
2222,Penshurst (NSW)
2223,Hurstville Grove
2223,Mortdale
2223,Oatley
2223,Peakhurst
2223,Peakhurst Heights
2223,Penshurst (NSW)
2224,Gymea
2224,Kangaroo Point (NSW)
2224,Kareela
2224,Miranda (NSW)
2224,Sylvania
2224,Sylvania Waters
2224,Taren Point
2225,Como (NSW)
2225,Jannali
2225,Kareela
2225,Oyster Bay
2226,Bonnet Bay
2226,Como (NSW)
2226,Jannali
2226,Kareela
2226,Kirrawee
2226,Oyster Bay
2226,Sutherland (NSW)
2226,Woronora
2227,Grays Point
2227,Gymea
2227,Gymea Bay
2227,Kareela
2227,Kirrawee
2227,Miranda (NSW)
2227,Royal National Park
2227,Sylvania
2227,Yowie Bay
2228,Caringbah
2228,Caringbah South
2228,Gymea
2228,Gymea Bay
2228,Miranda (NSW)
2228,Sylvania
2228,Sylvania Waters
2228,Taren Point
2228,Yowie Bay
2229,Burraneer
2229,Caringbah
2229,Caringbah South
2229,Dolans Bay
2229,Lilli Pilli (Sutherland Shire - NSW)
2229,Miranda (NSW)
2229,Port Hacking
2229,Sylvania Waters
2229,Taren Point
2229,Woolooware
2230,Bundeena
2230,Burraneer
2230,Caringbah
2230,Caringbah South
2230,Cronulla
2230,Greenhills Beach
2230,Kurnell
2230,Maianbar
2230,Royal National Park
2230,Woolooware
2231,Cronulla
2231,Greenhills Beach
2231,Kurnell
2231,Woolooware
2232,Bangor (NSW)
2232,Bundeena
2232,Engadine
2232,Grays Point
2232,Gymea
2232,Gymea Bay
2232,Heathcote (NSW)
2232,Helensburgh
2232,Jannali
2232,Kareela
2232,Kirrawee
2232,Lilyvale (NSW)
2232,Loftus
2232,Maianbar
2232,Oyster Bay
2232,Royal National Park
2232,Sutherland (NSW)
2232,Sylvania
2232,Waterfall
2232,Woronora
2232,Woronora Heights
2232,Yarrawarrah
2233,Bangor (NSW)
2233,Barden Ridge
2233,Engadine
2233,Heathcote (NSW)
2233,Helensburgh
2233,Holsworthy
2233,Lilyvale (NSW)
2233,Loftus
2233,Lucas Heights
2233,Royal National Park
2233,Sutherland (NSW)
2233,Waterfall
2233,Woronora
2233,Woronora Dam
2233,Woronora Heights
2233,Yarrawarrah
2234,Alfords Point
2234,Bangor (NSW)
2234,Barden Ridge
2234,Engadine
2234,Heathcote (NSW)
2234,Holsworthy
2234,Illawong
2234,Lucas Heights
2234,Menai
2234,Picnic Point
2234,Pleasure Point
2234,Sandy Point (NSW)
2234,Woronora
2234,Woronora Heights
2250,Bar Point
2250,Bucketty
2250,Calga
2250,Cedar Brush Creek
2250,Central Mangrove
2250,Cheero Point
2250,East Gosford
2250,Erina
2250,Erina Heights
2250,Fernances Crossing
2250,Glenworth Valley
2250,Gosford
2250,Green Point (Central Coast - NSW)
2250,Greengrove
2250,Gunderman
2250,Holgate
